Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
3560,25377,11/26/2012,Low,3,4343.51,0.09,Delivery Truck,-3755.03,1500.97,29.7,Don Jones,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,0.57,12/3/2012
3602,25733,5/12/2012,Low,24,557.23,0.09,Regular Air,-42.99,24.92,12.98,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,5/17/2012
3604,25767,3/3/2012,High,7,261.88,0.08,Regular Air,-59.2,39.48,1.99,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,3/3/2012
3643,26051,6/27/2010,Not Specified,22,795.74,0.0,Delivery Truck,-127.39,33.94,19.19,Annie Cyprus,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,0.58,6/29/2010
3658,26182,1/16/2010,Not Specified,30,4684.9,0.01,Delivery Truck,-549.27,150.98,66.27,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,1/19/2010
3666,26272,6/29/2012,Low,6,905.94,0.04,Express Air,-4.19,140.81,24.49,Carlos Daly,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57,7/8/2012
3719,26567,9/4/2009,Critical,8,50.7,0.08,Regular Air,-44.07,5.4,7.78,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37,9/4/2009
3720,26567,9/4/2009,Critical,10,90.06,0.09,Express Air,-100.51,8.46,8.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Diskettes, 10/Box",Small Pack,0.79,9/7/2009
3721,26567,9/4/2009,Critical,22,338.52,0.21,Regular Air,-17.75,14.98,8.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39,9/5/2009
3760,26854,6/21/2009,Not Specified,1,34.11,0.02,Regular Air,-12.95,25.38,8.99,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,6/22/2009
3805,27109,2/8/2012,Critical,48,538.22,0.01,Regular Air,-154.66,10.97,6.5,Barry French,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,2/10/2012
3806,27111,3/11/2009,High,11,1064.23,0.06,Regular Air,-127.56,99.99,19.99,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,3/14/2009
3808,27111,3/11/2009,High,44,774.0525,0.08,Express Air,-96.34,20.99,3.3,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,3/11/2009
3873,27680,1/26/2010,Critical,32,324.4,0.1,Regular Air,-46.98,10.89,4.5,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,1/27/2010
3874,27680,1/26/2010,Critical,19,137.02,0.01,Regular Air,-46.89,6.48,6.6,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 21,Small Box,0.37,1/27/2010
3891,27778,9/2/2011,Critical,1,232.67,0.02,Regular Air,-105.14,223.98,15.01,Roy Skaria,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL200 Manual Binding Machine,Small Box,0.38,9/4/2011
3892,27778,9/2/2011,Critical,34,4805.92,0.07,Delivery Truck,-393.96,140.98,36.09,Roy Skaria,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,9/4/2011
3914,27909,2/7/2012,Critical,1,62.26,0.09,Regular Air,-23.24,54.96,10.75,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1940,Small Box,0.36,2/9/2012
3915,27909,2/7/2012,Critical,47,58.53,0.07,Regular Air,-24.86,1.26,0.7,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,2/10/2012
3929,28003,3/19/2011,Critical,31,157.79,0.09,Regular Air,-95.92,4.98,6.07,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1897,Small Box,0.36,3/21/2011
3952,28165,7/9/2012,Not Specified,2,24.96,0.05,Regular Air,-12.8,10.91,2.99,Grant Carroll,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box,0.38,7/11/2012
3963,28289,1/14/2010,High,31,166.76,0.01,Regular Air,-46.03,4.98,4.75,Carl Ludwig,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Small Box,0.36,1/15/2010
3992,28486,8/26/2009,High,2,811.13,0.08,Regular Air,-517.47,415.88,11.37,Carlos Daly,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,8/27/2009
4051,28871,4/15/2012,High,10,55.02,0.08,Regular Air,-56.12,5.02,5.14,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.79,4/15/2012
4118,29287,7/2/2009,High,50,281.39,0.1,Regular Air,-106.4,5.74,5.01,Edward Hooks,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,7/4/2009
4306,30658,3/26/2011,Medium,44,6040.22,0.05,Regular Air,-942.5,138.14,35.0,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"SAFCO Commercial Wire Shelving, Black",Large Box,,3/28/2011
4369,31111,8/24/2009,Not Specified,27,217.93,0.03,Regular Air,-29.02,7.64,5.83,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,8/26/2009
4391,31270,11/23/2012,Medium,3,891.61,0.1,Delivery Truck,-328.36,291.73,48.8,Michelle Lonsdale,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Jumbo Drum,0.56,11/25/2012
4392,31270,11/23/2012,Medium,5,165.04,0.03,Regular Air,-112.44,30.42,8.65,Michelle Lonsdale,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,0.74,11/25/2012
4401,31364,5/1/2009,Not Specified,2,789.01,0.07,Regular Air,-539.59,415.88,11.37,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,5/1/2009
4404,31393,5/11/2012,Critical,4,97.57,0.04,Regular Air,-27.31,19.94,14.87,Cindy Schnelling,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Luxo Economy Swing Arm Lamp,Large Box,0.57,5/12/2012
4405,31393,5/11/2012,Critical,31,110.32,0.09,Regular Air,-32.65,3.68,1.32,Cindy Schnelling,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,5/13/2012
4411,31492,10/15/2010,Critical,26,321.68,0.04,Regular Air,-12.25,11.97,4.98,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,10/17/2010
4412,31492,10/15/2010,Critical,34,971.95,0.09,Express Air,-21.1,29.74,6.64,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,Small Box,0.7,10/18/2010
4413,31492,10/15/2010,Critical,23,2149.03,0.03,Regular Air,-235.56,95.43,19.99,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus Storage Drawers,Small Box,0.79,10/16/2010
4447,31684,9/16/2012,Critical,28,456.91,0.04,Express Air,-328.18,15.51,17.78,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Tenex File Box, Personal Filing Tote with Lid, Black",Small Box,0.59,9/18/2012
4459,31781,1/16/2009,Medium,46,249.02,0.1,Regular Air,-282.61,5.81,8.49,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,1/17/2009
4524,32193,10/20/2010,Low,4,40.72,0.1,Express Air,-10.25,6.68,6.93,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Small Box,0.37,10/22/2010
4533,32229,8/30/2010,High,15,28.68,0.0,Regular Air,-0.12,1.76,0.7,Carlos Daly,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,8/31/2010
4607,32806,6/21/2011,Critical,8,178.78,0.02,Regular Air,-28.34,20.24,8.99,Julia West,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",Small Pack,0.46,6/22/2011
4651,33123,11/24/2010,Medium,41,6045.98,0.08,Delivery Truck,-996.67,150.98,66.27,Roy Skaria,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,11/26/2010
4656,33159,4/27/2012,Medium,3,56.695,0.01,Regular Air,-70.97,20.99,0.99,Cindy Schnelling,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,4/29/2012
4691,33444,10/6/2012,Medium,11,30.51,0.09,Regular Air,-17.68,2.6,2.4,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,10/7/2012
4692,33444,10/6/2012,Medium,8,127.8,0.07,Regular Air,-30.48,14.97,7.51,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Pizazz® Global Quick File,Small Box,0.57,10/8/2012
4738,33703,2/6/2010,Not Specified,4,242.36,0.08,Regular Air,-131.48,60.98,1.99,Carl Ludwig,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Imation 5.2GB DVD-RAM,Small Pack,0.5,2/7/2010
4740,33703,2/6/2010,Not Specified,4,63.52,0.08,Express Air,-8.47,12.21,4.81,Carl Ludwig,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,2/8/2010
4763,33888,8/20/2009,Not Specified,31,349.43,0.04,Regular Air,-44.92,11.5,7.19,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,8/23/2009
4764,33888,8/20/2009,Not Specified,3,58.33,0.02,Regular Air,-35.08,15.7,11.25,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,8/21/2009
4773,33894,6/14/2010,Critical,5,42.89,0.02,Regular Air,-32.48,6.84,8.37,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58,6/15/2010
4774,33894,6/14/2010,Critical,48,226.5,0.09,Regular Air,-173.15,4.98,4.62,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,6/16/2010
4775,33894,6/14/2010,Critical,13,438.93,0.04,Express Air,-119.02,32.98,5.5,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,6/16/2010
4805,34177,8/15/2009,High,50,853.162,0.1,Regular Air,-83.95,20.99,2.5,Toby Braunhardt,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,8/16/2009
4812,34215,5/14/2011,High,6,35.65,0.02,Regular Air,-5.92,5.34,2.99,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,5/15/2011
4820,34246,10/7/2010,Critical,49,199.86,0.03,Regular Air,-257.11,4.06,6.89,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6,10/8/2010
4864,34631,10/23/2009,Not Specified,5,22.06,0.06,Regular Air,-22.28,3.36,6.27,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,10/24/2009
4929,35047,6/9/2010,Medium,31,148.17,0.0,Regular Air,-7.06,4.71,0.7,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag,0.85,6/11/2010
4958,35266,1/10/2011,Not Specified,28,5993.74,0.07,Delivery Truck,-998.94,218.75,69.64,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,1/12/2011
5031,35847,1/30/2009,Critical,23,361.65,0.08,Express Air,-144.27,15.98,8.99,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Small Pack,0.64,1/30/2009
5048,36001,3/28/2011,Low,45,1038.82,0.05,Regular Air,-78.36,22.38,15.1,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,3/30/2011
5074,36134,11/22/2010,Low,6,826.9735,0.01,Regular Air,-413.33,155.99,8.99,Grant Carroll,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,R280,Small Box,0.55,11/22/2010
5139,36646,6/8/2010,Medium,24,1168.15,0.04,Express Air,-743.96,48.91,35.0,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Tennsco Industrial Shelving,Large Box,0.83,6/9/2010
5236,37253,9/1/2012,High,46,1184.32,0.09,Regular Air,-99.55,26.31,5.89,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75,9/1/2012
5275,37541,2/26/2010,Medium,3,71.94,0.01,Regular Air,-70.68,20.95,5.99,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.65,2/28/2010
5277,37541,2/26/2010,Medium,18,1373.11,0.1,Regular Air,-599.54,80.98,35.0,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,2/28/2010
5286,37634,5/21/2012,Medium,32,368.18,0.07,Regular Air,-36.78,12.21,4.81,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,5/22/2012
5312,37793,11/8/2009,Not Specified,16,224.47,0.08,Regular Air,-49.31,13.9,7.59,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Small Pack,0.56,11/9/2009
5325,37860,8/27/2010,Medium,1,104.85,0.07,Regular Air,-98.31,55.5,52.2,Mike Pelletier,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box,0.72,8/29/2010
5472,38884,8/17/2012,High,47,256.0,0.03,Regular Air,-119.84,5.28,5.66,Edward Hooks,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,8/18/2012
5473,38884,8/17/2012,High,20,6067.76,0.06,Delivery Truck,-98.05,296.18,54.12,Edward Hooks,Northwest Territories,Northwest Territories,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,8/18/2012
5559,39364,11/9/2012,High,29,2754.93,0.06,Regular Air,-1.33,92.23,39.61,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,11/10/2012
5569,39457,6/2/2011,Critical,40,4842.21,0.03,Delivery Truck,-1975.26,122.99,70.2,Julia West,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,6/2/2011
5628,39846,2/27/2009,Low,14,71.47,0.06,Regular Air,-62.73,4.98,4.62,Cindy Schnelling,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,3/6/2009
5659,40036,6/7/2010,Not Specified,10,568.3355,0.02,Regular Air,-147.36,65.99,8.99,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,8260,Small Box,0.58,6/8/2010
5676,40132,2/23/2012,Low,36,4698.5,0.04,Delivery Truck,-219.38,124.49,51.94,Hunter Glantz,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2/29/2012
5677,40132,2/23/2012,Low,16,347.47,0.09,Regular Air,-86.2,22.38,15.1,Hunter Glantz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,3/2/2012
5719,40518,3/13/2009,Critical,3,17.52,0.05,Regular Air,-12.16,4.13,5.04,Carlos Daly,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,"ACCOHIDE® 3-Ring Binder, Blue, 1""",Small Box,0.38,3/14/2009
5746,40804,3/12/2010,Medium,36,4273.8,0.06,Delivery Truck,-1775.83,122.99,70.2,Barry French,Northwest Territories,Northwest Territories,Consumer,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,3/14/2010
5764,40902,7/7/2009,Low,25,192.18,0.02,Regular Air,-48.88,7.1,6.05,Susan Vittorini,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,7/9/2009
5790,41063,11/21/2012,Low,22,483.96,0.01,Regular Air,-34.09,21.38,8.99,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,11/23/2012
5802,41153,3/2/2009,Medium,29,862.2,0.1,Regular Air,-45.1,30.73,4.0,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,3/3/2009
5805,41184,9/22/2011,High,7,120.03,0.02,Regular Air,-56.06,15.7,11.25,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,9/24/2011
5835,41409,7/21/2011,Not Specified,1,18.92,0.0,Regular Air,-18.25,11.5,7.19,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,7/23/2011
5877,41696,7/13/2009,Not Specified,45,237.28,0.03,Express Air,-2088.68,4.48,49.0,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,Large Box,0.6,7/15/2009
